Date/Time,Lat,Lon,error
2/5/20 07:30:46,53.20225143432617,50.19976043701172,1
2/23/20 16:00:29,53.23112106323242,50.27917098999024,0
2/3/20 10:55:25,53.21686935424805,50.22404861450195,2
2/24/20 16:45:20,53.21794128417969,50.18783950805664,0
1/24/20 17:23:45,53.20141983032226,50.11156845092773,0
3/12/20 19:24:15,53.18854141235352,50.12873077392578,3
2/24/20 22:10:21,53.251808166503906,50.23913955688477,6
2/26/20 10:34:31,53.21141815185547,50.22320175170898,2
2/7/20 09:08:36,53.2429313659668,50.34228134155274,0
2/26/20 12:36:24,53.21443176269531,50.14508819580078,0
3/9/20 02:44:13,53.20957946777344,50.1728515625,3
2/3/20 10:12:42,53.24306106567383,50.21878051757813,2
1/27/20 06:19:08,53.20183181762695,50.23094177246094,6
2/22/20 21:12:43,53.21207809448242,50.21155166625977,1
2/26/20 16:37:45,53.196739196777344,50.17029190063477,2
1/24/20 07:15:57,53.24526977539063,50.218299865722656,1
1/22/20 07:02:57,53.21736145019531,50.27331161499024,0
3/11/20 00:44:01,53.251708984375,50.47496032714844,3
2/1/20 18:59:58,53.20441818237305,50.14548110961914,1
1/22/20 18:05:36,53.23662185668945,50.3230094909668,5
2/4/20 06:52:58,53.24148941040039,50.18178176879883,0
3/4/20 06:41:14,53.22531127929688,50.23836898803711,0
1/29/20 17:53:03,53.21994018554688,50.261131286621094,2
2/7/20 08:13:10,53.23880004882813,50.19358825683594,0
2/1/20 19:35:42,53.21765899658203,50.148780822753906,4
2/10/20 16:38:41,53.26145935058594,50.20526123046875,0
1/27/20 21:53:18,53.19200134277344,50.09552001953125,1
2/28/20 10:52:33,53.22005844116211,50.26358032226562,3
2/9/20 17:52:08,53.20671081542969,50.20035171508789,0
1/26/20 17:22:18,53.18722915649414,50.14599990844727,1
2/16/20 14:07:47,53.265968322753906,50.22618865966797,0
2/10/20 20:59:34,53.24567031860352,50.202430725097656,0
3/10/20 19:10:39,53.21284103393555,50.18481826782226,0
2/29/20 17:47:15,53.20682144165039,50.12326049804688,3
1/27/20 08:01:45,53.18590927124024,50.20024108886719,3
3/6/20 14:23:43,53.20050811767578,50.10372924804688,2
2/10/20 10:53:25,53.23022842407226,50.28424072265625,0
2/13/20 20:19:25,53.24917984008789,50.26079940795898,2
1/28/20 19:35:23,53.18954849243164,50.19340133666992,3
2/3/20 18:02:28,53.51319122314453,50.15629959106445,8
3/5/20 18:39:20,53.18321990966797,50.08398818969727,5
2/1/20 13:56:23,53.18067169189453,50.14683151245117,1
1/28/20 21:19:30,53.30147171020508,50.33874130249024,3
2/26/20 10:02:28,53.25577926635742,50.23418045043945,0
2/4/20 03:19:28,53.19461059570313,50.17454147338867,0
2/2/20 08:57:56,53.18727111816406,50.12012100219727,1
3/15/20 12:18:09,53.24731826782226,50.25666046142578,2
2/27/20 19:30:02,53.21165084838867,50.1461181640625,0
2/26/20 14:18:49,53.18611145019531,50.08658981323242,0
2/25/20 00:54:28,53.24739074707031,50.22595977783203,1
2/9/20 20:07:55,53.26213073730469,50.20301818847656,3
2/11/20 17:59:37,53.230369567871094,50.27740097045898,0
3/15/20 11:32:51,53.21899032592773,50.16946029663086,0
2/26/20 06:21:02,53.18027114868164,50.19226837158203,0
2/5/20 16:35:28,53.238441467285156,50.21575927734375,0
3/5/20 11:41:19,53.19454956054688,50.09059143066406,2
2/16/20 09:51:28,53.18938827514648,50.19221878051758,0
2/14/20 00:15:44,53.2003288269043,50.18302917480469,1
2/29/20 16:13:40,53.213111877441406,50.12612915039063,1
2/25/20 06:32:16,53.18804168701172,50.08396911621094,1
2/7/20 14:19:12,53.2011604309082,50.22756958007813,4
2/21/20 08:25:33,53.17908096313477,50.17562866210938,0
2/18/20 14:29:38,53.187660217285156,50.12440872192383,1
1/29/20 19:26:56,53.2493782043457,50.20370101928711,1
2/10/20 08:48:20,53.20671844482422,50.143821716308594,3
2/28/20 06:44:51,53.1939811706543,50.140541076660156,0
2/25/20 18:24:02,53.22013854980469,50.236549377441406,1
2/26/20 07:03:09,53.21380996704102,50.20243835449219,0
1/27/20 09:32:02,53.2662582397461,50.23217010498047,0
1/24/20 07:22:06,53.19688034057617,50.22187042236328,0
3/5/20 20:51:13,53.24446868896485,50.1927490234375,3
3/16/20 15:54:25,53.2583999633789,50.36714172363281,2
3/11/20 20:35:46,53.21646118164063,50.14693069458008,2
2/28/20 16:18:01,53.208351135253906,50.23997116088867,0
1/21/20 12:45:14,53.22106170654297,50.26240921020508,1
1/31/20 23:09:25,53.20058059692383,50.10234832763672,0
3/10/20 18:21:10,53.209678649902344,50.25186157226562,3
3/2/20 18:51:50,53.22787857055664,50.23033142089844,0
2/18/20 06:29:41,53.19670104980469,50.12105178833008,0
3/12/20 10:08:30,53.25944137573242,50.22222900390625,0
3/2/20 06:32:26,53.22029113769531,50.15436935424805,1
2/25/20 16:10:50,53.24684143066406,50.21628189086914,0
2/19/20 19:21:53,53.198280334472656,50.10660934448242,1
2/22/20 13:33:47,53.19477844238281,50.13653182983398,0
3/16/20 09:02:44,53.31341171264648,50.30720138549805,0
3/7/20 09:04:17,53.18743133544922,50.08028030395508,0
2/5/20 21:39:31,53.20553970336914,50.23276138305664,3
2/6/20 14:59:23,53.23849105834961,50.21543884277344,2
2/19/20 06:27:06,53.185279846191406,50.1956901550293,2
3/6/20 17:14:07,53.2159194946289,50.23049926757813,1
3/7/20 07:47:26,53.21656036376953,50.16716003417969,2
1/24/20 20:10:36,53.20296096801758,50.14321899414063,2
1/20/20 06:17:32,53.20656967163086,50.1585693359375,0
2/29/20 07:34:15,53.2386589050293,50.25865173339844,0
2/23/20 12:48:36,53.185890197753906,50.20180130004883,3
2/14/20 10:56:27,53.2075309753418,50.194679260253906,0
2/16/20 09:47:36,53.20999145507813,50.24620056152344,3
2/18/20 07:10:00,53.20777893066406,50.23479843139648,0
2/16/20 15:03:11,53.20032119750977,50.19192886352539,1
3/5/20 18:26:36,53.23323059082031,50.1898193359375,0
2/11/20 18:00:49,53.20164108276367,50.2506217956543,2
2/4/20 14:56:20,53.2147102355957,50.215248107910156,0
3/13/20 05:28:32,53.23030853271485,50.22071838378906,0
2/17/20 21:10:12,53.251991271972656,50.21950149536133,0
